start,end,Bz_min,duration_h
2019-06-08 17:35:00+00:00,2019-06-08 17:40:00+00:00,-10.76,0.08333333333333333
2019-08-05 04:10:00+00:00,2019-08-05 04:10:00+00:00,-10.32,0.0
2019-10-24 10:05:00+00:00,2019-10-24 10:05:00+00:00,-10.94,0.0
2019-11-11 10:15:00+00:00,2019-11-11 10:20:00+00:00,-10.19,0.08333333333333333
2019-11-11 10:45:00+00:00,2019-11-11 10:50:00+00:00,-10.45,0.08333333333333333
2019-11-11 11:00:00+00:00,2019-11-11 11:20:00+00:00,-10.73,0.3333333333333333
2019-11-11 12:20:00+00:00,2019-11-11 12:20:00+00:00,-10.07,0.0
2020-01-05 18:05:00+00:00,2020-01-05 18:05:00+00:00,-10.02,0.0
2020-01-05 18:15:00+00:00,2020-01-05 18:30:00+00:00,-11.34,0.25
2020-05-30 05:35:00+00:00,2020-05-30 05:35:00+00:00,-10.84,0.0
2020-05-30 06:00:00+00:00,2020-05-30 06:00:00+00:00,-11.29,0.0
2020-05-30 06:20:00+00:00,2020-05-30 06:45:00+00:00,-11.17,0.4166666666666667
2020-10-23 20:15:00+00:00,2020-10-23 20:15:00+00:00,-10.14,0.0
2020-12-21 21:40:00+00:00,2020-12-21 21:45:00+00:00,-10.16,0.08333333333333333
2020-12-21 22:00:00+00:00,2020-12-21 22:00:00+00:00,-10.07,0.0
2020-12-21 22:40:00+00:00,2020-12-21 22:45:00+00:00,-11.63,0.08333333333333333
2020-12-21 23:00:00+00:00,2020-12-21 23:00:00+00:00,-11.4,0.0
2021-01-05 15:00:00+00:00,2021-01-05 15:05:00+00:00,-10.36,0.08333333333333333
2021-01-11 15:35:00+00:00,2021-01-11 15:55:00+00:00,-11.75,0.3333333333333333
2021-01-11 16:25:00+00:00,2021-01-11 16:40:00+00:00,-11.69,0.25
2021-01-11 19:50:00+00:00,2021-01-11 19:50:00+00:00,-10.3,0.0
2021-01-11 20:15:00+00:00,2021-01-11 20:15:00+00:00,-10.53,0.0
2021-02-02 02:35:00+00:00,2021-02-02 02:50:00+00:00,-11.36,0.25
2021-02-06 18:55:00+00:00,2021-02-06 18:55:00+00:00,-10.44,0.0
2021-03-01 01:30:00+00:00,2021-03-01 01:35:00+00:00,-10.79,0.08333333333333333
2021-03-01 02:50:00+00:00,2021-03-01 03:00:00+00:00,-11.66,0.16666666666666666
2021-03-01 03:35:00+00:00,2021-03-01 03:40:00+00:00,-10.5,0.08333333333333333
2021-03-01 03:55:00+00:00,2021-03-01 04:15:00+00:00,-11.55,0.3333333333333333
2021-03-01 05:05:00+00:00,2021-03-01 05:45:00+00:00,-11.65,0.6666666666666666
2021-03-20 06:05:00+00:00,2021-03-20 06:05:00+00:00,-10.54,0.0
2021-03-20 06:30:00+00:00,2021-03-20 06:55:00+00:00,-11.55,0.4166666666666667
2021-05-12 09:45:00+00:00,2021-05-12 09:45:00+00:00,-10.15,0.0
2021-05-12 11:55:00+00:00,2021-05-12 12:25:00+00:00,-11.54,0.5
2021-05-12 14:55:00+00:00,2021-05-12 15:00:00+00:00,-11.43,0.08333333333333333
2021-05-20 10:50:00+00:00,2021-05-20 10:55:00+00:00,-11.48,0.08333333333333333
2021-05-26 17:50:00+00:00,2021-05-26 17:55:00+00:00,-10.62,0.08333333333333333
2021-05-26 22:15:00+00:00,2021-05-26 23:10:00+00:00,-11.1,0.9166666666666666
2021-05-27 06:15:00+00:00,2021-05-27 06:35:00+00:00,-11.22,0.3333333333333333
2021-07-14 16:40:00+00:00,2021-07-14 17:10:00+00:00,-10.66,0.5
2021-07-14 17:25:00+00:00,2021-07-14 18:00:00+00:00,-11.64,0.5833333333333334
2021-08-02 16:45:00+00:00,2021-08-02 16:50:00+00:00,-10.85,0.08333333333333333
2021-08-02 17:10:00+00:00,2021-08-02 17:10:00+00:00,-10.03,0.0
2021-08-02 18:45:00+00:00,2021-08-02 19:45:00+00:00,-11.7,1.0
2021-08-27 19:55:00+00:00,2021-08-27 20:10:00+00:00,-11.57,0.25
2021-08-27 20:25:00+00:00,2021-08-27 20:55:00+00:00,-11.27,0.5
2021-08-27 21:05:00+00:00,2021-08-27 21:25:00+00:00,-10.43,0.3333333333333333
2021-08-27 22:10:00+00:00,2021-08-27 22:20:00+00:00,-10.9,0.16666666666666666
2021-09-17 18:55:00+00:00,2021-09-17 19:20:00+00:00,-11.566666666666666,0.4166666666666667
2021-09-17 19:30:00+00:00,2021-09-17 19:35:00+00:00,-11.73,0.08333333333333333
2021-09-17 19:45:00+00:00,2021-09-17 20:00:00+00:00,-11.22,0.25
2021-09-17 20:25:00+00:00,2021-09-17 20:40:00+00:00,-11.13,0.25
2021-09-17 20:55:00+00:00,2021-09-17 20:55:00+00:00,-10.57,0.0
2021-10-06 15:40:00+00:00,2021-10-06 15:45:00+00:00,-10.3,0.08333333333333333
2021-10-12 02:50:00+00:00,2021-10-12 03:00:00+00:00,-11.22,0.16666666666666666
2021-10-12 07:45:00+00:00,2021-10-12 07:45:00+00:00,-10.45,0.0
2021-10-12 12:15:00+00:00,2021-10-12 12:20:00+00:00,-10.71,0.08333333333333333
2021-10-12 13:40:00+00:00,2021-10-12 13:55:00+00:00,-11.39,0.25
2021-10-12 14:25:00+00:00,2021-10-12 14:35:00+00:00,-10.83,0.16666666666666666
2021-11-01 21:50:00+00:00,2021-11-01 21:50:00+00:00,-10.1,0.0
2021-11-03 20:50:00+00:00,2021-11-03 20:55:00+00:00,-11.52,0.08333333333333333
2021-11-04 05:15:00+00:00,2021-11-04 05:15:00+00:00,-10.6,0.0
2021-11-04 06:45:00+00:00,2021-11-04 06:50:00+00:00,-11.22,0.08333333333333333
2021-11-04 07:15:00+00:00,2021-11-04 07:20:00+00:00,-11.19,0.08333333333333333
2021-11-04 09:05:00+00:00,2021-11-04 09:05:00+00:00,-11.36,0.0
2021-11-15 20:10:00+00:00,2021-11-15 20:10:00+00:00,-10.79,0.0
2021-11-28 02:00:00+00:00,2021-11-28 02:20:00+00:00,-10.928571428571429,0.3333333333333333
2021-11-28 02:35:00+00:00,2021-11-28 02:35:00+00:00,-11.13,0.0
2021-12-19 17:25:00+00:00,2021-12-19 17:45:00+00:00,-11.44,0.3333333333333333
2021-12-19 18:20:00+00:00,2021-12-19 18:30:00+00:00,-11.19,0.16666666666666666
2021-12-19 21:20:00+00:00,2021-12-19 21:25:00+00:00,-10.69,0.08333333333333333
2021-12-19 21:35:00+00:00,2021-12-19 21:35:00+00:00,-10.45,0.0
2022-01-08 19:25:00+00:00,2022-01-08 19:55:00+00:00,-11.35,0.5
2022-01-14 17:50:00+00:00,2022-01-14 18:05:00+00:00,-10.98,0.25
2022-01-14 18:15:00+00:00,2022-01-14 21:20:00+00:00,-11.51,3.0833333333333335
2022-01-25 18:10:00+00:00,2022-01-25 18:10:00+00:00,-10.05,0.0
2022-02-01 22:50:00+00:00,2022-02-01 22:50:00+00:00,-10.78,0.0
2022-02-01 23:05:00+00:00,2022-02-01 23:05:00+00:00,-11.68,0.0
2022-02-01 23:20:00+00:00,2022-02-01 23:25:00+00:00,-10.7,0.08333333333333333
2022-02-03 05:00:00+00:00,2022-02-03 05:15:00+00:00,-10.64,0.25
2022-02-03 06:10:00+00:00,2022-02-03 06:55:00+00:00,-11.38,0.75
2022-02-03 07:45:00+00:00,2022-02-03 08:05:00+00:00,-10.209999999999999,0.3333333333333333
2022-02-03 10:25:00+00:00,2022-02-03 10:30:00+00:00,-10.42,0.08333333333333333
2022-02-03 10:50:00+00:00,2022-02-03 10:50:00+00:00,-10.1,0.0
2022-02-04 17:10:00+00:00,2022-02-04 17:20:00+00:00,-10.57,0.16666666666666666
2022-02-10 14:40:00+00:00,2022-02-10 16:00:00+00:00,-11.63,1.3333333333333333
2022-02-10 16:25:00+00:00,2022-02-10 16:50:00+00:00,-11.13,0.4166666666666667
2022-02-10 18:15:00+00:00,2022-02-10 18:15:00+00:00,-10.1,0.0
2022-02-11 20:05:00+00:00,2022-02-11 20:05:00+00:00,-11.05,0.0
2022-02-27 07:20:00+00:00,2022-02-27 07:40:00+00:00,-10.985714285714286,0.3333333333333333
2022-02-27 07:55:00+00:00,2022-02-27 08:00:00+00:00,-11.52,0.08333333333333333
2022-03-05 13:20:00+00:00,2022-03-05 13:20:00+00:00,-10.02,0.0
2022-03-11 00:45:00+00:00,2022-03-11 00:50:00+00:00,-10.74,0.08333333333333333
2022-03-11 01:10:00+00:00,2022-03-11 01:35:00+00:00,-11.21,0.4166666666666667
2022-03-13 12:20:00+00:00,2022-03-13 12:20:00+00:00,-10.81,0.0
2022-03-13 12:45:00+00:00,2022-03-13 13:15:00+00:00,-11.44,0.5
2022-03-13 17:30:00+00:00,2022-03-13 17:30:00+00:00,-11.34,0.0
2022-03-13 23:25:00+00:00,2022-03-13 23:25:00+00:00,-11.09,0.0
2022-03-31 03:05:00+00:00,2022-03-31 03:05:00+00:00,-11.05,0.0
2022-03-31 03:35:00+00:00,2022-03-31 03:35:00+00:00,-10.62,0.0
2022-04-01 08:35:00+00:00,2022-04-01 10:45:00+00:00,-11.71,2.1666666666666665
2022-04-01 10:55:00+00:00,2022-04-01 11:00:00+00:00,-10.92,0.08333333333333333
2022-04-09 15:25:00+00:00,2022-04-09 15:30:00+00:00,-11.63,0.08333333333333333
2022-04-09 15:45:00+00:00,2022-04-09 16:00:00+00:00,-11.65,0.25
2022-04-10 03:05:00+00:00,2022-04-10 03:05:00+00:00,-11.25,0.0
2022-04-10 05:50:00+00:00,2022-04-10 06:05:00+00:00,-11.22,0.25
2022-04-14 13:55:00+00:00,2022-04-14 14:00:00+00:00,-10.28,0.08333333333333333
2022-04-14 14:10:00+00:00,2022-04-14 15:40:00+00:00,-11.71,1.5
2022-04-14 16:25:00+00:00,2022-04-14 16:25:00+00:00,-10.17,0.0
2022-04-14 16:35:00+00:00,2022-04-14 18:30:00+00:00,-11.65,1.9166666666666667
2022-04-14 18:40:00+00:00,2022-04-14 18:50:00+00:00,-10.24,0.16666666666666666
2022-04-14 19:05:00+00:00,2022-04-14 19:05:00+00:00,-10.02,0.0
2022-04-27 12:50:00+00:00,2022-04-27 13:05:00+00:00,-10.9,0.25
2022-04-27 13:15:00+00:00,2022-04-27 13:40:00+00:00,-10.48,0.4166666666666667
2022-05-27 12:25:00+00:00,2022-05-27 12:25:00+00:00,-11.54,0.0
2022-05-27 12:50:00+00:00,2022-05-27 13:20:00+00:00,-11.63,0.5
2022-05-27 14:10:00+00:00,2022-05-27 14:30:00+00:00,-11.063333333333333,0.3333333333333333
2022-05-27 14:40:00+00:00,2022-05-27 14:45:00+00:00,-11.5,0.08333333333333333
2022-05-27 15:50:00+00:00,2022-05-27 15:50:00+00:00,-10.1,0.0
2022-06-12 11:25:00+00:00,2022-06-12 11:25:00+00:00,-10.11,0.0
2022-06-13 02:15:00+00:00,2022-06-13 02:20:00+00:00,-10.19,0.08333333333333333
2022-06-25 18:35:00+00:00,2022-06-25 18:50:00+00:00,-10.51,0.25
2022-06-25 19:00:00+00:00,2022-06-25 19:40:00+00:00,-11.48,0.6666666666666666
2022-06-25 22:40:00+00:00,2022-06-25 22:40:00+00:00,-10.14,0.0
2022-06-25 23:30:00+00:00,2022-06-25 23:30:00+00:00,-10.28,0.0
2022-06-25 23:50:00+00:00,2022-06-25 23:50:00+00:00,-10.34,0.0
2022-07-01 23:20:00+00:00,2022-07-01 23:20:00+00:00,-10.19,0.0
2022-07-02 00:15:00+00:00,2022-07-02 00:15:00+00:00,-10.19,0.0
2022-07-02 00:25:00+00:00,2022-07-02 00:40:00+00:00,-10.48,0.25
2022-07-02 01:15:00+00:00,2022-07-02 01:30:00+00:00,-11.74,0.25
2022-07-02 03:55:00+00:00,2022-07-02 03:55:00+00:00,-10.83,0.0
2022-07-02 04:25:00+00:00,2022-07-02 05:25:00+00:00,-11.440000000000001,1.0
2022-07-02 05:45:00+00:00,2022-07-02 06:05:00+00:00,-11.644545454545455,0.3333333333333333
2022-07-02 06:40:00+00:00,2022-07-02 09:55:00+00:00,-11.72,3.25
2022-07-02 10:05:00+00:00,2022-07-02 10:10:00+00:00,-10.65,0.08333333333333333
2022-07-04 03:20:00+00:00,2022-07-04 04:00:00+00:00,-10.9,0.6666666666666666
2022-07-04 04:10:00+00:00,2022-07-04 04:15:00+00:00,-10.38,0.08333333333333333
2022-07-04 04:35:00+00:00,2022-07-04 04:35:00+00:00,-10.27,0.0
2022-07-04 05:05:00+00:00,2022-07-04 05:05:00+00:00,-11.21,0.0
2022-07-07 12:15:00+00:00,2022-07-07 12:40:00+00:00,-11.35,0.4166666666666667
2022-07-07 13:35:00+00:00,2022-07-07 13:35:00+00:00,-10.82,0.0
2022-07-07 13:50:00+00:00,2022-07-07 14:00:00+00:00,-10.837142857142858,0.16666666666666666
2022-07-07 14:15:00+00:00,2022-07-07 14:35:00+00:00,-11.72,0.3333333333333333
2022-07-07 19:55:00+00:00,2022-07-07 20:15:00+00:00,-11.67,0.3333333333333333
2022-07-07 21:50:00+00:00,2022-07-07 21:50:00+00:00,-11.12,0.0
2022-07-07 22:00:00+00:00,2022-07-07 22:00:00+00:00,-10.13,0.0
2022-07-07 22:10:00+00:00,2022-07-07 22:55:00+00:00,-11.73,0.75
2022-07-07 23:15:00+00:00,2022-07-07 23:15:00+00:00,-10.19,0.0
2022-07-07 23:30:00+00:00,2022-07-07 23:30:00+00:00,-10.25,0.0
2022-07-08 01:40:00+00:00,2022-07-08 01:40:00+00:00,-11.08,0.0
2022-07-11 18:45:00+00:00,2022-07-11 18:50:00+00:00,-10.57,0.08333333333333333
2022-07-11 19:15:00+00:00,2022-07-11 19:15:00+00:00,-10.24,0.0
2022-07-11 19:30:00+00:00,2022-07-11 19:30:00+00:00,-10.1,0.0
2022-07-12 07:50:00+00:00,2022-07-12 07:50:00+00:00,-10.49,0.0
2022-07-19 05:20:00+00:00,2022-07-19 05:35:00+00:00,-11.69,0.25
2022-07-19 05:50:00+00:00,2022-07-19 05:50:00+00:00,-10.08,0.0
2022-07-19 07:35:00+00:00,2022-07-19 08:50:00+00:00,-11.44,1.25
2022-07-21 15:15:00+00:00,2022-07-21 15:20:00+00:00,-10.87,0.08333333333333333
2022-07-21 15:50:00+00:00,2022-07-21 15:50:00+00:00,-10.86,0.0
2022-07-21 16:00:00+00:00,2022-07-21 16:10:00+00:00,-11.54,0.16666666666666666
2022-07-21 20:00:00+00:00,2022-07-21 20:00:00+00:00,-10.88,0.0
2022-07-31 14:55:00+00:00,2022-07-31 14:55:00+00:00,-10.05,0.0
2022-08-07 12:30:00+00:00,2022-08-07 12:50:00+00:00,-10.59,0.3333333333333333
2022-08-07 21:45:00+00:00,2022-08-07 21:45:00+00:00,-10.42,0.0
2022-08-17 09:05:00+00:00,2022-08-17 09:25:00+00:00,-11.32,0.3333333333333333
2022-08-17 17:05:00+00:00,2022-08-17 17:05:00+00:00,-10.01,0.0
2022-08-17 17:40:00+00:00,2022-08-17 17:40:00+00:00,-10.12,0.0
2022-08-17 18:05:00+00:00,2022-08-17 18:20:00+00:00,-11.01,0.25
2022-08-17 18:50:00+00:00,2022-08-17 18:55:00+00:00,-11.74,0.08333333333333333
2022-08-17 19:10:00+00:00,2022-08-17 19:10:00+00:00,-10.54,0.0
2022-08-17 20:50:00+00:00,2022-08-17 20:50:00+00:00,-10.76,0.0
2022-08-17 22:15:00+00:00,2022-08-17 22:20:00+00:00,-11.56,0.08333333333333333
2022-08-19 19:50:00+00:00,2022-08-19 19:50:00+00:00,-10.04,0.0
2022-08-27 11:25:00+00:00,2022-08-27 11:25:00+00:00,-10.56,0.0
2022-08-27 12:50:00+00:00,2022-08-27 13:00:00+00:00,-11.14,0.16666666666666666
2022-08-27 18:05:00+00:00,2022-08-27 18:05:00+00:00,-10.06,0.0
2022-08-27 20:35:00+00:00,2022-08-27 20:45:00+00:00,-11.54,0.16666666666666666
2022-08-29 03:45:00+00:00,2022-08-29 03:45:00+00:00,-10.38,0.0
2022-09-04 02:15:00+00:00,2022-09-04 02:15:00+00:00,-10.77,0.0
2022-09-27 00:20:00+00:00,2022-09-27 00:40:00+00:00,-11.52,0.3333333333333333
2022-09-27 04:10:00+00:00,2022-09-27 04:15:00+00:00,-11.61,0.08333333333333333
2022-10-14 06:35:00+00:00,2022-10-14 06:35:00+00:00,-10.62,0.0
2022-10-14 06:50:00+00:00,2022-10-14 07:45:00+00:00,-11.75,0.9166666666666666
2022-10-14 08:00:00+00:00,2022-10-14 08:20:00+00:00,-11.22,0.3333333333333333
2022-10-14 08:30:00+00:00,2022-10-14 08:50:00+00:00,-11.73,0.3333333333333333
2022-10-14 09:00:00+00:00,2022-10-14 09:00:00+00:00,-10.59,0.0
2022-10-14 10:10:00+00:00,2022-10-14 10:10:00+00:00,-10.92,0.0
2022-10-14 14:10:00+00:00,2022-10-14 14:10:00+00:00,-10.03,0.0
2022-10-15 00:00:00+00:00,2022-10-15 00:00:00+00:00,-10.16,0.0
2022-10-22 13:25:00+00:00,2022-10-22 13:45:00+00:00,-11.58,0.3333333333333333
2022-11-07 16:00:00+00:00,2022-11-07 16:05:00+00:00,-10.2,0.08333333333333333
2022-11-07 16:20:00+00:00,2022-11-07 16:25:00+00:00,-11.03,0.08333333333333333
2022-11-07 16:45:00+00:00,2022-11-07 17:00:00+00:00,-11.26,0.25
2022-11-07 17:50:00+00:00,2022-11-07 17:55:00+00:00,-11.37,0.08333333333333333
2022-11-11 16:05:00+00:00,2022-11-11 16:05:00+00:00,-10.07,0.0
2022-11-12 01:10:00+00:00,2022-11-12 01:10:00+00:00,-10.01,0.0
2022-11-25 03:05:00+00:00,2022-11-25 03:20:00+00:00,-10.4,0.25
2022-12-07 11:55:00+00:00,2022-12-07 12:15:00+00:00,-11.02,0.3333333333333333
2022-12-07 12:45:00+00:00,2022-12-07 14:30:00+00:00,-11.49,1.75
2022-12-07 14:40:00+00:00,2022-12-07 14:40:00+00:00,-10.12,0.0
2022-12-07 14:55:00+00:00,2022-12-07 15:30:00+00:00,-11.66,0.5833333333333334
2022-12-19 04:35:00+00:00,2022-12-19 04:35:00+00:00,-10.15,0.0
2022-12-19 05:40:00+00:00,2022-12-19 09:15:00+00:00,-11.71,3.5833333333333335
2022-12-21 06:30:00+00:00,2022-12-21 07:55:00+00:00,-11.46,1.4166666666666667
2022-12-21 08:20:00+00:00,2022-12-21 08:20:00+00:00,-10.11,0.0
2022-12-26 12:00:00+00:00,2022-12-26 12:50:00+00:00,-10.31,0.8333333333333334
2022-12-26 13:55:00+00:00,2022-12-26 13:55:00+00:00,-10.16,0.0
2022-12-30 13:00:00+00:00,2022-12-30 13:15:00+00:00,-10.44,0.25
2023-01-04 02:45:00+00:00,2023-01-04 03:25:00+00:00,-11.75,0.6666666666666666
2023-01-04 04:10:00+00:00,2023-01-04 05:10:00+00:00,-11.73,1.0
2023-01-04 05:20:00+00:00,2023-01-04 05:40:00+00:00,-10.49,0.3333333333333333
2023-01-04 05:50:00+00:00,2023-01-04 06:35:00+00:00,-11.74,0.75
2023-01-05 12:00:00+00:00,2023-01-05 12:00:00+00:00,-11.22,0.0
2023-01-05 12:15:00+00:00,2023-01-05 12:20:00+00:00,-10.55,0.08333333333333333
2023-01-17 23:10:00+00:00,2023-01-17 23:35:00+00:00,-11.13,0.4166666666666667
2023-01-17 23:55:00+00:00,2023-01-17 23:55:00+00:00,-11.13,0.0
2023-01-18 00:40:00+00:00,2023-01-18 00:40:00+00:00,-10.42,0.0
2023-01-18 01:20:00+00:00,2023-01-18 01:25:00+00:00,-10.62,0.08333333333333333
2023-01-18 02:55:00+00:00,2023-01-18 02:55:00+00:00,-10.23,0.0
2023-02-06 01:05:00+00:00,2023-02-06 01:05:00+00:00,-10.54,0.0
2023-02-06 05:55:00+00:00,2023-02-06 06:00:00+00:00,-10.77,0.08333333333333333
2023-02-06 09:10:00+00:00,2023-02-06 09:10:00+00:00,-10.17,0.0
2023-02-15 05:00:00+00:00,2023-02-15 07:10:00+00:00,-11.4,2.1666666666666665
2023-02-15 07:20:00+00:00,2023-02-15 07:55:00+00:00,-11.31,0.5833333333333334
2023-02-15 09:10:00+00:00,2023-02-15 09:10:00+00:00,-10.05,0.0
2023-02-15 10:00:00+00:00,2023-02-15 10:10:00+00:00,-10.56,0.16666666666666666
2023-02-15 10:35:00+00:00,2023-02-15 10:50:00+00:00,-10.8,0.25
2023-02-15 17:30:00+00:00,2023-02-15 17:40:00+00:00,-10.75,0.16666666666666666
2023-02-16 03:45:00+00:00,2023-02-16 03:45:00+00:00,-10.64,0.0
2023-02-16 05:05:00+00:00,2023-02-16 05:25:00+00:00,-10.131538461538462,0.3333333333333333
2023-02-16 06:10:00+00:00,2023-02-16 06:10:00+00:00,-10.36,0.0
2023-02-16 08:10:00+00:00,2023-02-16 08:10:00+00:00,-10.41,0.0
2023-02-16 08:25:00+00:00,2023-02-16 09:10:00+00:00,-11.75,0.75
2023-02-16 10:05:00+00:00,2023-02-16 10:20:00+00:00,-11.0,0.25
2023-02-16 12:40:00+00:00,2023-02-16 12:45:00+00:00,-10.7,0.08333333333333333
2023-02-16 13:15:00+00:00,2023-02-16 13:40:00+00:00,-11.235,0.4166666666666667
2023-02-16 14:00:00+00:00,2023-02-16 14:35:00+00:00,-11.75,0.5833333333333334
2023-02-21 07:35:00+00:00,2023-02-21 07:40:00+00:00,-10.65,0.08333333333333333
2023-02-21 08:10:00+00:00,2023-02-21 08:10:00+00:00,-10.03,0.0
2023-02-21 08:50:00+00:00,2023-02-21 09:05:00+00:00,-11.08,0.25
2023-02-21 09:55:00+00:00,2023-02-21 10:15:00+00:00,-11.43,0.3333333333333333
2023-02-21 10:45:00+00:00,2023-02-21 11:35:00+00:00,-11.51,0.8333333333333334
2023-02-21 11:45:00+00:00,2023-02-21 11:45:00+00:00,-11.09,0.0
2023-02-26 21:15:00+00:00,2023-02-26 21:30:00+00:00,-11.71,0.25
2023-02-27 00:30:00+00:00,2023-02-27 00:35:00+00:00,-11.5,0.08333333333333333
2023-02-27 11:50:00+00:00,2023-02-27 12:05:00+00:00,-11.35,0.25
2023-02-27 15:05:00+00:00,2023-02-27 15:05:00+00:00,-10.04,0.0
2023-03-14 09:15:00+00:00,2023-03-14 09:15:00+00:00,-11.62,0.0
2023-03-15 21:05:00+00:00,2023-03-15 21:35:00+00:00,-11.71,0.5
2023-03-23 11:50:00+00:00,2023-03-23 11:50:00+00:00,-10.05,0.0
2023-03-23 12:00:00+00:00,2023-03-23 12:05:00+00:00,-11.05,0.08333333333333333
2023-03-23 12:20:00+00:00,2023-03-23 12:30:00+00:00,-11.09,0.16666666666666666
2023-03-23 12:40:00+00:00,2023-03-23 12:40:00+00:00,-10.37,0.0
2023-03-23 13:20:00+00:00,2023-03-23 13:20:00+00:00,-10.78,0.0
2023-03-23 13:35:00+00:00,2023-03-23 13:45:00+00:00,-11.51,0.16666666666666666
2023-03-23 15:05:00+00:00,2023-03-23 15:25:00+00:00,-10.63,0.3333333333333333
2023-03-23 16:50:00+00:00,2023-03-23 16:50:00+00:00,-10.2,0.0
2023-03-24 00:00:00+00:00,2023-03-24 02:05:00+00:00,-11.7,2.0833333333333335
2023-03-24 02:40:00+00:00,2023-03-24 03:35:00+00:00,-11.75,0.9166666666666666
2023-03-24 04:40:00+00:00,2023-03-24 04:50:00+00:00,-10.25,0.16666666666666666
2023-04-18 16:30:00+00:00,2023-04-18 16:55:00+00:00,-10.84,0.4166666666666667
2023-04-23 12:50:00+00:00,2023-04-23 12:55:00+00:00,-10.67,0.08333333333333333
2023-04-23 13:05:00+00:00,2023-04-23 13:55:00+00:00,-10.77,0.8333333333333334
2023-04-23 17:45:00+00:00,2023-04-23 17:45:00+00:00,-10.41,0.0
2023-04-23 18:00:00+00:00,2023-04-23 18:10:00+00:00,-10.68,0.16666666666666666
2023-04-23 20:00:00+00:00,2023-04-23 20:20:00+00:00,-10.09,0.3333333333333333
2023-04-24 06:10:00+00:00,2023-04-24 07:10:00+00:00,-11.62,1.0
2023-04-24 07:20:00+00:00,2023-04-24 07:20:00+00:00,-11.34,0.0
2023-04-24 07:30:00+00:00,2023-04-24 07:35:00+00:00,-11.31,0.08333333333333333
2023-04-24 08:05:00+00:00,2023-04-24 08:25:00+00:00,-11.233333333333333,0.3333333333333333
2023-04-24 08:35:00+00:00,2023-04-24 08:55:00+00:00,-11.65,0.3333333333333333
2023-04-24 09:15:00+00:00,2023-04-24 09:15:00+00:00,-11.06,0.0
2023-05-06 02:40:00+00:00,2023-05-06 03:00:00+00:00,-11.72,0.3333333333333333
2023-05-06 03:15:00+00:00,2023-05-06 03:25:00+00:00,-11.48,0.16666666666666666
2023-05-06 03:50:00+00:00,2023-05-06 04:00:00+00:00,-10.297272727272727,0.16666666666666666
2023-05-06 04:35:00+00:00,2023-05-06 04:50:00+00:00,-11.51,0.25
2023-05-06 09:25:00+00:00,2023-05-06 09:25:00+00:00,-10.14,0.0
2023-05-06 09:40:00+00:00,2023-05-06 09:40:00+00:00,-10.1,0.0
2023-05-06 10:10:00+00:00,2023-05-06 10:10:00+00:00,-10.41,0.0
2023-05-08 00:45:00+00:00,2023-05-08 00:50:00+00:00,-11.6,0.08333333333333333
2023-05-08 01:15:00+00:00,2023-05-08 01:15:00+00:00,-10.46,0.0
2023-05-10 00:00:00+00:00,2023-05-10 00:05:00+00:00,-10.69,0.08333333333333333
2023-05-19 21:45:00+00:00,2023-05-19 22:15:00+00:00,-10.72,0.5
2023-05-19 23:05:00+00:00,2023-05-19 23:25:00+00:00,-10.57,0.3333333333333333
2023-05-19 23:45:00+00:00,2023-05-20 00:25:00+00:00,-11.44,0.6666666666666666
2023-05-20 02:00:00+00:00,2023-05-20 02:00:00+00:00,-10.52,0.0
2023-05-20 02:10:00+00:00,2023-05-20 02:10:00+00:00,-10.19,0.0
2023-05-20 02:20:00+00:00,2023-05-20 02:25:00+00:00,-11.1,0.08333333333333333
2023-05-20 05:10:00+00:00,2023-05-20 05:10:00+00:00,-10.28,0.0
2023-06-04 18:15:00+00:00,2023-06-04 18:30:00+00:00,-11.04,0.25
2023-06-15 15:10:00+00:00,2023-06-15 15:10:00+00:00,-10.02,0.0
2023-06-15 15:45:00+00:00,2023-06-15 15:50:00+00:00,-10.75,0.08333333333333333
2023-06-15 17:35:00+00:00,2023-06-15 17:50:00+00:00,-10.78,0.25
2023-06-24 21:35:00+00:00,2023-06-24 21:35:00+00:00,-10.55,0.0
2023-08-04 23:10:00+00:00,2023-08-04 23:15:00+00:00,-10.5,0.08333333333333333
2023-08-04 23:25:00+00:00,2023-08-05 00:00:00+00:00,-11.59,0.5833333333333334
2023-08-05 00:35:00+00:00,2023-08-05 00:35:00+00:00,-10.81,0.0
2023-08-05 00:45:00+00:00,2023-08-05 00:50:00+00:00,-11.74,0.08333333333333333
2023-08-05 01:10:00+00:00,2023-08-05 01:15:00+00:00,-10.52,0.08333333333333333
2023-08-05 02:35:00+00:00,2023-08-05 02:35:00+00:00,-10.48,0.0
2023-08-05 03:30:00+00:00,2023-08-05 03:30:00+00:00,-10.26,0.0
2023-08-05 05:15:00+00:00,2023-08-05 05:35:00+00:00,-11.6,0.3333333333333333
2023-08-05 05:45:00+00:00,2023-08-05 06:00:00+00:00,-11.27,0.25
2023-08-18 05:25:00+00:00,2023-08-18 05:25:00+00:00,-11.35,0.0
2023-08-18 06:50:00+00:00,2023-08-18 06:50:00+00:00,-10.73,0.0
2023-09-12 12:15:00+00:00,2023-09-12 12:50:00+00:00,-11.27,0.5833333333333334
2023-09-12 13:25:00+00:00,2023-09-12 13:40:00+00:00,-11.41,0.25
2023-09-18 16:05:00+00:00,2023-09-18 16:15:00+00:00,-11.38,0.16666666666666666
