date,vtec_n,vtec_mean,vtec_median,vtec_std,vtec_min,vtec_max,f107_obs,kp_mean,kp_max,ap,dst_mean,dst_min
2016-06-10,24,17.645,18.517,7.2,6.75,27.861,84.9,1.333,3.333,6.0,7.4,-4.0
2016-06-11,24,19.273,18.607,5.664,10.614,30.006,88.2,2.083,3.333,9.0,-4.7,-11.0
2016-06-12,24,20.221,20.264,7.011,9.826,33.428,94.1,2.292,3.667,10.0,4.0,-6.0
2016-06-13,24,19.52,19.264,5.161,9.999,27.629,91.0,1.834,3.667,8.0,2.0,-3.0
2016-06-14,24,19.721,19.276,6.152,11.151,26.895,87.6,2.792,6.333,21.0,3.2,-17.0
2016-06-15,24,17.678,17.878,5.734,8.153,26.774,87.3,2.292,4.333,11.0,-5.5,-15.0
2016-06-16,24,19.21,19.05,5.307,11.249,28.351,88.2,1.666,2.333,6.0,-1.6,-5.0
2016-06-17,24,21.277,22.362,5.351,11.785,29.303,86.6,1.833,2.667,7.0,-3.8,-12.0
2016-06-18,24,21.79,20.699,8.216,10.674,35.678,83.6,1.958,2.333,7.0,-5.1,-14.0
2016-06-19,24,20.028,20.264,8.463,8.108,31.499,85.2,1.125,2.0,4.0,-3.2,-10.0
2016-06-20,24,18.061,17.816,5.978,9.93,27.638,84.3,0.875,1.333,4.0,3.9,-1.0
2016-06-21,24,16.791,17.222,6.848,7.303,25.365,80.2,0.625,1.0,3.0,2.1,-2.0
2016-06-22,24,16.509,17.572,6.292,7.156,24.888,78.3,2.083,4.667,12.0,6.5,-8.0
2016-06-23,24,16.489,15.95,3.983,9.541,23.223,77.5,2.084,3.667,10.0,3.5,-8.0
2016-06-24,24,16.682,16.708,4.502,8.988,22.204,75.7,2.625,3.667,12.0,-17.0,-29.0
2016-06-25,24,14.058,14.655,4.216,7.281,22.224,77.1,1.708,2.667,7.0,-10.4,-21.0
2016-06-26,24,16.436,15.661,7.12,6.827,26.664,76.6,2.208,3.667,10.0,-1.6,-16.0
2016-06-27,24,14.291,13.832,3.822,8.34,19.672,75.4,1.792,3.0,8.0,-9.1,-22.0
2016-06-28,24,13.791,14.384,4.434,6.986,20.317,73.1,1.416,2.333,5.0,-3.3,-11.0
2016-06-29,24,14.869,14.158,5.351,7.487,24.736,73.6,1.042,1.667,4.0,-1.0,-5.0
2016-06-30,24,14.784,13.615,5.839,6.935,24.531,72.9,1.25,3.0,6.0,4.7,-3.0
2016-07-01,24,15.453,14.692,5.873,8.343,25.821,72.0,1.5,3.333,6.0,-3.2,-6.0
2016-07-02,24,14.63,15.909,5.251,6.575,21.593,70.9,1.5,3.667,7.0,4.9,-11.0
2016-07-03,24,15.014,14.367,4.701,8.282,23.221,72.3,1.917,2.667,8.0,4.9,-1.0
2016-07-04,24,13.774,14.216,4.521,6.874,21.769,73.8,1.333,2.0,5.0,-1.1,-6.0
2016-07-05,24,14.976,15.296,5.634,6.755,23.125,72.4,0.667,1.333,3.0,-1.3,-5.0
2016-07-06,24,15.658,13.935,7.055,6.515,27.14,77.1,0.875,2.667,4.0,8.7,-7.0
2016-07-07,24,17.036,17.981,6.496,7.175,24.948,83.3,3.417,4.667,21.0,-0.5,-21.0
2016-07-08,24,15.802,14.821,5.369,8.671,25.662,87.1,3.333,4.0,19.0,-18.4,-29.0
2016-07-09,24,16.244,15.775,7.482,6.221,27.057,92.2,2.666,3.333,12.0,-10.6,-25.0
2016-07-10,24,16.59,17.623,6.197,7.107,24.918,94.4,2.208,2.667,9.0,-6.0,-13.0
2016-07-11,24,16.54,15.302,5.985,8.803,29.518,94.7,2.333,2.667,10.0,-11.8,-20.0
2016-07-12,24,17.093,17.391,5.945,7.419,25.218,92.4,3.167,4.333,18.0,-18.5,-36.0
2016-07-13,24,17.623,15.999,6.143,8.623,27.14,96.8,1.833,3.0,7.0,-10.0,-22.0
2016-07-14,24,19.777,21.558,7.855,7.957,30.285,95.1,2.333,4.0,11.0,-6.8,-21.0
2016-07-15,24,18.509,16.99,5.353,11.397,26.711,102.1,2.375,3.0,10.0,-12.2,-21.0
2016-07-16,24,17.986,18.607,6.634,8.779,28.5,106.6,1.708,3.0,7.0,-8.8,-14.0
2016-07-17,24,18.194,18.663,8.375,6.946,33.212,105.2,1.292,2.0,5.0,-7.4,-13.0
2016-07-18,24,18.181,17.885,7.411,8.41,27.375,107.1,0.667,1.333,3.0,-5.4,-13.0
2016-07-19,24,15.839,17.204,6.098,6.826,23.982,100.8,1.167,5.0,8.0,1.7,-5.0
2016-07-20,24,16.336,15.682,5.973,7.703,26.46,108.0,3.0,5.0,19.0,-3.2,-26.0
2016-07-21,24,15.998,15.964,4.939,8.373,24.814,100.1,1.25,2.667,5.0,-7.5,-13.0
2016-07-22,24,18.764,18.293,8.687,7.262,32.444,90.4,1.833,2.667,7.0,-10.8,-20.0
2016-07-23,24,15.039,14.211,4.927,8.473,22.687,86.2,1.625,3.0,7.0,-12.4,-23.0
2016-07-24,24,8.907,10.636,5.641,0.0,16.889,82.2,2.334,4.667,14.0,-0.2,-13.0
2016-07-25,24,12.855,10.439,6.1,5.122,24.203,73.6,3.208,4.0,18.0,-27.2,-38.0
2016-07-26,24,6.925,5.811,6.398,0.0,17.987,73.5,0.917,1.333,4.0,-10.0,-15.0
2016-07-27,24,0.0,0.0,0.0,0.0,0.0,71.6,0.542,2.0,2.0,1.5,-10.0
2016-07-28,24,14.347,16.443,7.577,0.0,25.24,70.3,2.792,4.0,14.0,-4.0,-31.0
2016-07-29,24,11.566,11.16,2.63,6.781,15.891,70.5,2.75,3.667,13.0,-11.7,-18.0
2016-07-30,24,11.439,10.661,4.205,5.858,19.129,71.0,1.208,3.0,5.0,-8.0,-16.0
2016-07-31,24,12.186,11.806,5.096,4.989,19.069,71.5,0.667,1.667,3.0,0.1,-6.0
2016-08-01,24,12.708,12.058,6.42,4.202,22.574,71.9,0.583,1.333,2.0,-0.0,-4.0
2016-08-02,24,12.706,13.181,5.701,4.427,21.512,74.9,2.666,5.0,17.0,20.8,-16.0
2016-08-03,24,9.893,10.245,4.91,2.11,17.428,74.8,4.167,5.0,32.0,-30.5,-52.0
2016-08-04,24,9.807,7.825,7.991,0.0,21.893,76.3,3.0,4.0,16.0,-22.0,-31.0
2016-08-05,24,12.138,11.873,6.351,3.127,22.528,79.8,2.958,4.0,16.0,-20.0,-30.0
2016-08-06,24,8.702,7.507,6.783,0.0,18.747,83.1,2.667,3.333,12.0,-18.8,-25.0
2016-08-07,24,13.429,12.596,7.158,0.102,24.406,92.7,2.333,4.333,12.0,-13.1,-21.0
2016-08-08,24,13.822,13.755,5.731,5.656,21.882,96.4,2.25,3.667,10.0,-15.0,-28.0
2016-08-09,24,13.078,11.561,7.054,3.832,24.964,92.3,2.5,3.333,12.0,-12.7,-25.0
2016-08-10,24,15.722,14.899,8.166,5.914,33.039,95.0,3.0,3.667,15.0,-17.9,-28.0
2016-08-11,24,15.358,13.776,6.952,6.55,28.778,94.7,1.875,3.0,8.0,-8.2,-18.0
2016-08-12,24,16.632,15.278,6.942,8.089,29.684,94.8,2.125,3.667,10.0,-16.2,-27.0
2016-08-13,24,15.453,15.849,5.351,7.13,23.698,90.5,1.125,1.667,4.0,-12.2,-18.0
2016-08-14,24,14.759,13.813,4.584,8.137,21.661,87.2,0.792,1.667,3.0,-2.3,-9.0
2016-08-15,24,16.859,17.399,6.672,6.895,27.036,87.6,0.667,1.333,3.0,-2.0,-6.0
2016-08-16,24,14.037,12.869,6.02,5.387,24.433,86.5,1.083,3.333,5.0,0.6,-7.0
2016-08-17,24,16.256,17.132,5.016,8.01,24.527,82.9,1.75,3.0,8.0,-2.1,-17.0
2016-08-18,24,16.693,15.791,6.012,8.599,25.367,82.4,1.458,3.0,6.0,-12.5,-24.0
2016-08-19,24,14.118,13.962,5.884,5.552,22.729,80.8,0.875,1.333,4.0,-4.6,-10.0
2016-08-20,24,12.859,12.299,4.562,6.527,19.951,78.1,0.75,2.0,3.0,-1.0,-12.0
2016-08-21,24,14.006,12.832,6.018,5.959,24.45,76.7,1.583,3.667,8.0,13.7,-1.0
2016-08-22,24,13.892,12.002,6.242,6.502,24.019,80.0,0.917,1.333,4.0,0.4,-7.0
2016-08-23,24,15.363,12.564,8.903,4.961,32.749,81.3,2.75,5.0,18.0,-16.3,-73.0
2016-08-24,24,13.446,12.899,5.475,5.422,22.615,78.0,3.042,5.333,19.0,-29.4,-39.0
2016-08-25,24,14.689,13.394,7.761,4.639,28.054,78.7,2.375,3.333,10.0,-15.6,-23.0
2016-08-26,24,14.637,12.666,8.308,4.489,30.865,81.9,1.458,2.667,6.0,-9.2,-20.0
2016-08-27,24,14.83,12.595,7.783,5.341,27.519,83.9,1.125,2.333,4.0,-5.2,-13.0
2016-08-28,24,14.566,13.845,6.944,5.841,27.822,85.4,0.458,1.0,2.0,1.8,-8.0
2016-08-29,24,17.159,13.893,9.911,5.806,34.962,87.8,1.417,3.0,6.0,9.0,0.0
2016-08-30,24,18.227,14.927,10.787,6.286,37.908,100.4,3.0,4.333,17.0,-10.2,-27.0
2016-08-31,24,15.216,15.436,5.32,7.153,22.405,97.5,1.334,2.667,6.0,-2.5,-15.0
2016-09-01,24,15.552,15.678,6.076,7.411,24.972,95.2,3.958,5.0,28.0,-31.3,-57.0
2016-09-02,24,14.797,13.047,7.195,5.931,26.761,94.6,4.25,6.0,37.0,-33.6,-59.0
2016-09-03,24,12.032,12.561,4.573,4.873,18.622,99.0,4.458,5.667,36.0,-38.8,-51.0
2016-09-04,24,12.003,10.266,5.724,4.983,22.427,97.4,3.875,4.333,25.0,-31.5,-44.0
2016-09-05,24,13.007,12.74,5.771,4.868,21.243,93.8,3.042,4.667,17.0,-27.7,-37.0
2016-09-06,24,13.619,12.032,6.672,5.505,24.076,92.4,2.792,3.667,13.0,-22.8,-38.0
2016-09-07,24,13.538,13.0,6.039,5.65,22.525,93.0,2.416,3.333,12.0,-18.2,-24.0
2016-09-08,24,15.7,16.12,7.13,6.099,25.355,94.5,2.542,3.667,12.0,-23.5,-34.0
2016-09-09,24,14.558,15.1,4.346,7.658,21.018,91.0,0.833,2.0,3.0,-10.0,-15.0
2016-09-10,24,14.773,14.3,6.013,6.841,23.809,93.0,0.792,1.667,3.0,-10.0,-17.0
2016-09-11,24,15.454,14.051,6.867,6.477,26.92,86.4,0.75,1.0,3.0,-8.3,-12.0
2016-09-12,24,15.095,14.482,6.335,7.534,25.598,86.5,1.125,2.0,4.0,3.6,-1.0
2016-09-13,24,14.253,14.102,5.894,6.719,22.514,86.0,1.0,1.667,4.0,-6.6,-20.0
2016-09-14,24,15.413,14.048,7.817,5.967,28.666,85.2,1.875,3.0,8.0,-7.3,-22.0
2016-09-15,24,14.197,14.251,5.76,6.678,22.083,84.4,1.375,2.667,6.0,-15.4,-34.0
2016-09-16,24,13.648,13.316,6.104,5.727,22.237,83.7,0.5,1.667,2.0,0.2,-5.0
2016-09-17,24,13.471,12.763,6.085,6.377,22.527,80.3,0.625,1.333,3.0,8.2,-2.0
2016-09-18,24,15.092,13.857,7.54,6.407,27.265,83.0,1.625,2.333,6.0,-3.4,-18.0
2016-09-19,24,17.689,15.074,9.286,7.266,35.839,82.6,2.0,3.0,8.0,-4.1,-37.0
2016-09-20,24,16.773,13.981,8.09,7.443,30.87,84.5,3.167,4.333,18.0,-16.8,-31.0
2016-09-21,24,16.342,12.979,10.706,5.099,36.489,85.5,1.75,4.0,8.0,-6.4,-15.0
2016-09-22,24,13.211,13.062,6.415,5.621,23.406,85.1,0.75,2.0,3.0,-2.5,-9.0
2016-09-23,24,13.883,12.403,7.549,5.695,26.952,85.5,0.667,1.333,3.0,5.7,-1.0
2016-09-24,24,13.854,13.21,6.53,6.172,24.003,84.9,0.917,2.333,4.0,5.2,-11.0
2016-09-25,24,16.169,12.463,9.445,6.127,34.359,84.6,3.417,4.333,22.0,-17.1,-34.0
2016-09-26,24,15.226,14.108,7.719,5.819,32.254,86.8,3.417,4.333,20.0,-26.8,-41.0
2016-09-27,24,12.799,12.346,5.599,5.879,22.0,85.6,4.292,5.667,35.0,-31.7,-48.0
2016-09-28,24,14.714,14.48,7.109,4.926,24.94,84.4,4.417,5.667,36.0,-34.6,-51.0
2016-09-29,24,13.531,11.295,6.303,6.1,24.015,82.7,4.375,5.333,36.0,-44.6,-65.0
2016-09-30,24,11.864,11.195,5.659,4.77,20.073,80.6,3.333,5.0,20.0,-31.0,-41.0
2016-10-01,24,12.535,11.438,7.3,4.474,26.184,81.0,3.125,4.333,17.0,-31.2,-42.0
2016-10-02,24,12.304,9.701,7.064,4.928,25.045,82.3,3.042,4.333,16.0,-25.2,-31.0
2016-10-03,24,12.776,11.143,6.006,5.441,22.609,87.8,2.667,3.667,13.0,-22.9,-33.0
2016-10-04,24,13.65,12.852,6.947,5.446,26.052,93.1,3.542,5.0,23.0,-34.3,-50.0
2016-10-05,24,13.454,12.614,5.507,6.919,22.489,99.3,2.5,3.333,11.0,-24.5,-37.0
2016-10-06,24,13.876,12.306,7.445,5.353,27.456,101.5,1.292,2.333,5.0,-13.9,-21.0
2016-10-07,24,14.163,11.94,7.744,5.783,26.859,104.2,1.334,2.667,5.0,-16.9,-25.0
2016-10-08,24,15.517,13.56,7.744,6.513,28.407,104.3,1.792,3.333,7.0,-17.2,-22.0
2016-10-09,24,15.807,14.385,7.149,7.618,28.951,104.5,1.25,2.0,5.0,-13.9,-22.0
2016-10-10,24,17.011,13.731,9.787,7.213,36.061,102.0,2.083,3.333,10.0,-15.7,-25.0
2016-10-11,24,15.314,12.281,8.008,6.663,29.967,99.2,0.375,1.0,2.0,-6.0,-13.0
2016-10-12,24,15.47,13.302,8.311,7.144,32.728,97.6,1.0,3.0,5.0,-4.1,-13.0
2016-10-13,24,23.674,21.016,15.004,6.585,47.619,95.3,4.583,6.333,46.0,-52.6,-110.0
2016-10-14,24,12.154,12.963,2.879,5.954,16.377,92.8,2.834,5.667,22.0,-51.6,-102.0
2016-10-15,24,12.952,9.903,8.492,4.144,26.999,84.9,2.333,3.0,10.0,-20.6,-27.0
2016-10-16,24,13.38,11.557,6.286,5.881,23.376,80.9,2.958,5.0,17.0,-18.8,-27.0
2016-10-17,24,14.452,10.735,8.525,5.368,29.524,76.2,3.458,4.0,20.0,-20.6,-33.0
2016-10-18,24,12.898,9.843,6.665,5.688,25.597,77.4,2.083,3.0,9.0,-21.3,-27.0
2016-10-19,24,12.785,9.81,6.332,6.451,23.966,76.5,1.417,2.667,6.0,-14.1,-18.0
2016-10-20,24,12.773,10.562,6.919,5.563,26.315,74.7,0.458,1.333,2.0,-5.3,-15.0
2016-10-21,24,11.757,9.664,4.93,6.424,20.082,77.8,0.167,0.667,1.0,-0.7,-7.0
2016-10-22,24,11.908,10.111,5.464,6.254,22.493,77.5,1.208,2.333,5.0,1.7,-8.0
2016-10-23,24,13.151,12.089,4.943,7.541,20.7,76.9,2.0,3.0,8.0,-5.9,-17.0
2016-10-24,24,14.839,12.704,6.616,7.64,25.627,75.3,3.042,3.667,16.0,-27.8,-39.0
2016-10-25,24,14.405,11.095,6.5,7.586,24.576,77.8,5.125,6.333,57.0,-45.1,-65.0
2016-10-26,24,11.73,11.301,4.235,6.095,17.473,78.0,4.75,5.667,44.0,-46.8,-57.0
2016-10-27,24,10.364,8.397,5.9,4.25,23.035,78.9,3.875,4.667,26.0,-43.4,-54.0
2016-10-28,24,10.577,8.687,5.208,4.538,20.151,79.2,3.083,4.333,16.0,-37.0,-47.0
2016-10-29,24,12.512,9.296,7.244,4.479,24.626,79.1,3.667,5.333,27.0,-48.7,-70.0
2016-10-30,24,10.896,7.415,6.145,5.111,23.098,76.2,3.083,4.0,16.0,-38.0,-47.0
2016-10-31,24,10.961,7.973,7.049,3.337,23.934,76.7,2.0,3.0,8.0,-28.1,-36.0
2016-11-01,24,11.882,8.738,8.025,4.127,26.581,76.5,2.417,3.667,10.0,-22.9,-34.0
2016-11-02,24,11.191,9.657,4.706,5.667,17.596,76.0,2.667,4.333,14.0,-24.3,-39.0
2016-11-03,24,12.377,9.992,6.085,5.714,24.144,75.6,3.084,4.0,16.0,-33.6,-49.0
2016-11-04,24,11.742,8.689,5.672,5.83,21.787,76.7,0.917,2.667,4.0,-17.5,-28.0
2016-11-05,24,11.412,8.185,5.456,6.037,20.948,76.7,0.375,0.667,2.0,-10.4,-16.0
2016-11-06,24,11.678,9.161,6.217,5.199,24.408,76.2,1.083,2.0,4.0,-7.4,-12.0
2016-11-07,24,10.591,9.466,3.947,6.008,17.088,76.5,0.75,2.0,3.0,-2.6,-11.0
2016-11-08,24,10.607,9.108,3.926,5.913,16.611,76.9,0.417,1.0,2.0,-2.8,-6.0
2016-11-09,24,11.922,10.096,4.739,6.386,22.196,79.9,1.5,2.667,6.0,1.0,-9.0
2016-11-10,24,13.212,13.436,5.802,7.0,24.494,80.2,2.708,4.667,14.0,-23.7,-60.0
2016-11-11,24,11.45,10.278,4.406,5.436,19.355,78.4,2.375,4.333,11.0,-21.7,-46.0
2016-11-12,24,12.361,9.219,5.899,5.437,22.028,78.4,3.25,4.0,18.0,-14.2,-26.0
2016-11-13,24,11.132,8.773,5.419,4.677,19.695,77.8,3.542,4.667,21.0,-19.3,-26.0
2016-11-14,24,10.091,7.913,4.293,4.733,17.614,77.3,2.333,3.0,10.0,-13.6,-20.0
2016-11-15,24,11.153,8.008,5.419,5.956,22.052,76.5,1.666,3.333,7.0,-12.5,-21.0
2016-11-16,24,10.059,8.476,3.38,6.341,15.688,80.9,0.917,1.667,4.0,-3.8,-10.0
2016-11-17,24,11.087,8.935,4.036,6.88,19.014,78.6,0.625,1.333,3.0,-5.0,-10.0
2016-11-18,24,10.757,8.767,4.115,6.534,19.18,77.6,0.5,2.0,2.0,-3.4,-9.0
2016-11-19,24,10.79,9.693,3.384,6.77,17.333,76.8,0.25,0.667,1.0,4.8,0.0
2016-11-20,24,11.111,9.728,3.733,7.202,18.689,76.4,0.5,1.0,2.0,7.3,-1.0
2016-11-21,24,10.464,9.438,3.054,6.841,15.42,75.0,1.333,2.333,5.0,1.3,-8.0
2016-11-22,24,11.04,10.281,3.056,7.308,16.494,77.3,2.167,4.333,11.0,-2.3,-12.0
2016-11-23,24,10.583,9.2,3.539,6.584,16.067,77.7,2.25,4.0,11.0,-17.0,-29.0
2016-11-24,24,10.579,7.946,5.209,5.662,20.701,79.0,3.417,4.667,20.0,-23.5,-38.0
2016-11-25,24,9.959,8.137,3.64,5.324,16.153,80.9,3.958,5.333,30.0,-31.3,-45.0
2016-11-26,24,9.378,8.742,3.351,5.354,15.53,81.2,2.5,3.0,11.0,-20.5,-31.0
2016-11-27,24,9.836,8.167,3.59,5.954,15.844,82.6,2.042,2.667,8.0,-16.2,-23.0
2016-11-28,24,9.7,8.53,3.344,5.636,15.317,85.2,1.875,2.667,7.0,-10.5,-16.0
2016-11-29,24,10.323,8.735,3.504,6.511,16.247,85.5,1.208,2.0,5.0,-9.5,-18.0
2016-11-30,24,10.683,9.215,3.577,6.704,17.365,83.6,0.625,1.333,3.0,-5.1,-9.0
2016-12-01,24,11.123,8.782,3.993,7.01,18.029,84.5,0.5,1.667,2.0,3.4,-7.0
2016-12-02,24,11.229,9.827,4.031,6.767,18.08,84.4,0.833,1.333,4.0,-1.6,-5.0
2016-12-03,24,10.528,8.52,4.062,6.572,18.049,84.7,0.333,1.0,2.0,1.7,-4.0
2016-12-04,24,10.194,8.53,3.299,6.873,15.56,82.4,0.167,0.667,1.0,9.9,2.0
2016-12-05,24,10.264,8.857,3.624,5.887,16.038,82.7,0.875,2.333,4.0,7.8,3.0
2016-12-06,24,10.636,8.253,3.78,7.08,18.645,79.8,1.583,3.333,7.0,4.7,-10.0
2016-12-07,24,10.51,10.268,3.346,5.652,16.748,77.2,2.084,3.0,9.0,-5.6,-15.0
2016-12-08,24,10.076,8.168,3.669,5.981,17.152,74.8,3.458,4.333,21.0,-12.1,-23.0
2016-12-09,24,9.546,8.975,3.948,3.731,16.999,72.9,3.625,4.667,24.0,-17.2,-39.0
2016-12-10,24,9.271,8.131,3.286,4.96,15.32,72.2,3.0,4.0,15.0,-21.0,-26.0
2016-12-11,24,8.777,7.357,3.213,5.14,14.799,71.4,2.792,4.333,14.0,-10.2,-18.0
2016-12-12,24,8.807,8.035,3.344,5.049,15.894,70.8,1.25,2.333,5.0,-4.9,-14.0
2016-12-13,24,8.877,6.896,3.508,5.141,16.899,71.2,0.875,1.667,4.0,-4.6,-10.0
2016-12-14,24,8.919,7.762,2.886,5.527,13.831,72.4,0.875,1.333,4.0,-2.2,-8.0
2016-12-15,24,9.255,7.771,3.462,5.79,16.241,72.5,0.417,1.0,2.0,-1.1,-6.0
2016-12-16,24,9.892,8.483,4.097,5.57,18.65,72.6,0.292,1.0,1.0,3.2,-1.0
2016-12-17,24,10.332,9.488,4.046,6.21,18.988,72.1,1.125,3.333,5.0,6.3,-1.0
2016-12-18,24,10.006,7.894,3.965,5.762,16.1,72.3,1.875,3.0,8.0,-8.2,-20.0
2016-12-19,24,9.659,8.581,3.337,6.094,16.567,72.8,1.208,2.0,5.0,-7.8,-16.0
2016-12-20,24,9.316,8.528,3.611,5.588,17.303,74.9,1.333,2.667,5.0,-3.7,-11.0
2016-12-21,24,9.398,9.325,3.152,5.554,14.78,75.0,3.208,6.0,23.0,-13.8,-39.0
2016-12-22,24,9.246,8.244,3.398,5.155,15.971,74.8,3.5,4.667,22.0,-28.2,-38.0
2016-12-23,24,8.36,7.197,3.632,4.473,15.975,73.7,3.375,4.0,19.0,-24.4,-39.0
2016-12-24,24,8.289,7.924,2.97,4.573,13.314,73.1,2.625,3.333,12.0,-19.5,-29.0
2016-12-25,24,8.931,7.534,4.38,4.051,17.61,72.5,3.375,4.0,20.0,-16.8,-28.0
2016-12-26,24,8.535,7.547,3.321,4.937,15.24,73.8,3.458,4.667,20.0,-22.2,-29.0
2016-12-27,24,8.464,7.303,3.227,4.441,14.135,73.7,2.417,3.667,11.0,-16.0,-20.0
2016-12-28,24,8.666,8.0,2.544,5.416,12.945,73.3,1.25,2.0,5.0,-10.2,-15.0
2016-12-29,24,8.832,8.01,3.167,5.103,14.276,73.4,1.042,2.0,4.0,-10.2,-19.0
2016-12-30,24,8.831,7.632,2.73,5.908,13.513,73.6,0.542,1.333,2.0,-3.7,-10.0
2016-12-31,24,9.55,8.317,3.434,5.813,16.246,73.5,2.542,3.333,12.0,-7.6,-28.0
2017-01-01,24,9.988,8.134,3.447,6.538,16.586,72.5,2.625,3.667,12.0,-14.9,-31.0
2017-01-02,24,9.506,8.596,2.568,6.714,14.247,73.0,1.5,2.333,6.0,-14.0,-27.0
2017-01-03,24,9.705,7.707,3.779,6.116,17.484,73.4,2.334,3.667,11.0,-10.6,-25.0
2017-01-04,24,9.29,7.936,3.179,5.983,15.641,72.4,2.208,3.667,10.0,-7.4,-27.0
2017-01-05,24,8.453,7.083,3.21,4.779,13.941,73.3,3.125,4.0,17.0,-11.4,-32.0
2017-01-06,24,7.991,7.203,3.534,3.866,14.195,72.0,2.917,3.667,14.0,-17.7,-29.0
2017-01-07,24,8.148,7.435,2.999,4.56,13.721,72.0,3.417,4.333,20.0,-15.2,-24.0
2017-01-08,24,8.25,7.749,3.155,4.35,13.875,71.5,3.083,4.0,16.0,-17.8,-30.0
2017-01-09,24,8.615,7.644,2.675,5.325,12.885,71.2,2.458,3.333,11.0,-17.1,-28.0
2017-01-10,24,8.598,7.963,2.695,5.697,13.302,72.7,2.125,3.667,10.0,-14.8,-23.0
2017-01-11,24,8.497,7.86,3.142,4.76,13.092,74.5,1.792,2.667,7.0,-11.4,-19.0
2017-01-12,24,8.223,7.341,3.279,4.976,15.289,75.5,0.958,2.333,4.0,-4.7,-10.0
2017-01-13,24,8.217,7.353,2.77,5.257,12.842,74.9,0.875,1.667,4.0,-0.5,-6.0
2017-01-14,24,8.397,6.99,3.053,5.373,14.699,76.6,0.917,1.667,4.0,1.0,-7.0
2017-01-15,24,9.466,8.573,3.366,5.361,16.642,77.5,1.167,2.0,4.0,3.4,-5.0
2017-01-16,24,9.392,8.417,2.299,6.939,13.283,78.3,0.292,0.667,2.0,5.8,1.0
2017-01-17,24,8.787,7.373,3.704,5.245,16.073,78.6,0.625,2.0,3.0,3.6,-4.0
2017-01-18,24,10.551,9.335,3.831,5.888,16.95,78.6,2.75,3.667,14.0,-3.0,-23.0
2017-01-19,24,9.904,8.683,4.009,5.82,18.455,79.5,2.208,3.333,10.0,-17.0,-32.0
2017-01-20,24,9.207,7.455,3.673,5.378,15.545,83.2,2.25,3.333,10.0,-11.3,-16.0
2017-01-21,24,9.074,7.756,3.578,5.195,15.209,86.1,2.25,3.333,10.0,-9.6,-18.0
2017-01-22,24,9.347,7.104,4.724,4.823,18.346,86.8,2.208,3.333,9.0,-12.8,-28.0
2017-01-23,24,8.959,7.523,3.01,5.661,14.17,84.1,1.0,2.0,4.0,-7.2,-16.0
2017-01-24,24,8.933,7.58,3.011,5.543,14.657,82.3,0.583,2.0,2.0,-7.3,-15.0
2017-01-25,24,9.454,9.165,3.85,5.089,17.105,85.1,1.083,3.0,5.0,-2.0,-9.0
2017-01-26,24,9.852,8.92,3.203,5.995,16.243,83.1,2.125,3.667,11.0,-2.2,-25.0
2017-01-27,24,10.218,8.473,3.655,6.147,16.733,80.3,3.292,4.333,20.0,-15.8,-27.0
2017-01-28,24,9.355,7.367,4.213,4.925,19.03,78.5,1.958,3.333,9.0,-9.2,-12.0
2017-01-29,24,9.499,7.288,4.166,4.939,17.935,76.6,1.667,2.667,6.0,-7.4,-13.0
2017-01-30,24,9.325,8.87,2.956,5.481,13.788,77.0,1.458,2.667,6.0,1.9,-6.0
2017-01-31,24,12.044,12.87,4.313,6.454,20.112,76.0,3.583,4.667,22.0,-8.4,-29.0
2017-02-01,24,10.672,8.16,5.921,4.758,25.607,76.0,3.916,5.0,28.0,-21.8,-42.0
2017-02-02,24,9.615,8.466,4.807,4.186,18.33,75.3,3.542,4.333,21.0,-21.1,-27.0
2017-02-03,24,9.317,7.915,4.925,4.003,22.26,75.1,3.25,4.333,18.0,-23.4,-34.0
2017-02-04,24,9.395,8.473,4.101,4.741,16.649,74.0,2.333,3.333,10.0,-17.6,-24.0
2017-02-05,24,9.942,8.173,4.7,4.713,19.093,72.6,2.917,3.667,15.0,-17.3,-27.0
2017-02-06,24,10.153,9.204,3.427,6.399,16.158,72.5,2.625,3.667,12.0,-14.8,-23.0
2017-02-07,24,9.658,9.305,3.197,5.367,14.572,72.1,1.833,2.667,7.0,-14.3,-22.0
2017-02-08,24,9.093,8.262,3.278,4.965,15.138,73.1,1.042,1.667,4.0,-3.3,-7.0
2017-02-09,24,10.008,9.511,3.82,5.449,16.512,73.4,1.708,2.333,6.0,-2.2,-15.0
2017-02-10,24,10.594,9.773,3.724,6.465,17.389,74.0,1.833,2.333,7.0,-7.5,-14.0
2017-02-11,24,10.466,8.648,4.628,5.207,19.027,75.7,0.792,2.667,4.0,-7.1,-14.0
2017-02-12,24,10.645,9.459,3.918,6.199,17.616,76.2,0.625,1.667,3.0,2.3,-3.0
2017-02-13,24,10.682,9.043,4.035,6.347,17.634,74.8,1.25,2.333,5.0,-0.7,-7.0
2017-02-14,24,10.476,9.149,3.483,6.787,16.118,74.5,0.208,0.667,1.0,5.2,-2.0
2017-02-15,24,10.999,9.82,4.878,5.425,19.513,74.8,0.584,1.333,2.0,2.0,-3.0
2017-02-16,24,12.548,12.026,4.345,7.548,19.442,74.0,1.958,3.333,8.0,1.2,-10.0
2017-02-17,24,13.152,13.616,4.884,6.839,23.937,74.6,3.25,4.333,19.0,-14.5,-27.0
2017-02-18,24,12.241,10.432,4.427,6.591,20.654,76.6,2.792,4.333,16.0,-15.1,-27.0
